particulars,uom,unit_cost,supply_code,specifications,category_item_id,category_item_budget_id,category_group_id,is_ppmp
Toner Cartridge-DocuCentre SC2022,SET,31888.1,CI-300,1040401000-Office Supplies Inventory - 00010-Inks,92,2,4,
Toner MP 2014H (Gestetner),BOTTLE,6820.52,CI-304,1040401000-Office Supplies Inventory - 00010-Inks,92,2,4,
Toner TN221; Black,BOX,15944.05,CI-305,1040401000-Office Supplies Inventory - 00010-Inks,92,2,4,
Toner TN221; Cyan,BOX,31888.1,CI-306,1040401000-Office Supplies Inventory - 00010-Inks,92,2,4,
Toner TN221; Yellow,BOX,31888.1,CI-307,1040401000-Office Supplies Inventory - 00010-Inks,92,2,4,
Toner TN221;Magenta,BOX,31888.1,CI-308,1040401000-Office Supplies Inventory - 00010-Inks,92,2,4,
Toner TN323 Black,UNIT,13286.71,CI-309,1040401000-Office Supplies Inventory - 00010-Inks,92,2,4,
Toner TNP48C for Develop Copier Ineo+ 3351,CART,11515.15,CI-310,1040401000-Office Supplies Inventory - 00010-Inks,92,2,4,
Toner TNP48K (Black)Model name: DEVELOPBrand: INEO+ 3850,PIECE,4400,CI-507,1040401000-Office Supplies Inventory - 00010-Inks,92,2,4,
Toner TNP48K for Develop Copier Ineo+ 3350,CART,4428.91,CI-311,1040401000-Office Supplies Inventory - 00010-Inks,92,2,4,
Toner TNP48M for Develop Copier Ineo+ 3352,CART,11515.15,CI-312,1040401000-Office Supplies Inventory - 00010-Inks,92,2,4,
Toner TNP48Y for Develop Copier Ineo+ 3353,CART,11515.15,CI-313,1040401000-Office Supplies Inventory - 00010-Inks,92,2,4,
Toner for 1900 (Gestetner),BOTTLE,5846.15,CI-302,1040401000-Office Supplies Inventory - 00010-Inks,92,2,4,
Toner; Gestetner MP 2001,CONTAINER,5314.68,CI-315,1040401000-Office Supplies Inventory - 00010-Inks,92,2,4,
Toner; Gestetner MP 2014AD,UNIT,5958.89,CI-316,1040401000-Office Supplies Inventory - 00010-Inks,92,2,4,
Toner; INEO + 35,UNIT,8857.81,CI-317,1040401000-Office Supplies Inventory - 00010-Inks,92,2,4,
Toner; Kyocera PK 1124,UNIT,5314.68,CI-318,1040401000-Office Supplies Inventory - 00010-Inks,92,2,4,
Toner; TN2360 Black,CART,4251.74,CI-319,1040401000-Office Supplies Inventory - 00010-Inks,92,2,4,
Toner; TNP49C,CART,15944.05,CI-320,1040401000-Office Supplies Inventory - 00010-Inks,92,2,4,
Toner; TNP49K,CART,7529.14,CI-321,1040401000-Office Supplies Inventory - 00010-Inks,92,2,4,
Toner; TNP49M,CART,15944.05,CI-322,1040401000-Office Supplies Inventory - 00010-Inks,92,2,4,
Toner; TNP49Y,CART,15944.05,CI-323,1040401000-Office Supplies Inventory - 00010-Inks,92,2,4,
Toner; TNP79C,CART,14494.59,CI-383,1040401000-Office Supplies Inventory - 00010-Inks,92,2,4,
Toner; TNP79K,CART,6844.67,CI-382,1040401000-Office Supplies Inventory - 00010-Inks,92,2,4,
Toner; TNP79Y,CART,14494.59,CI-385,1040401000-Office Supplies Inventory - 00010-Inks,92,2,4,
Toner;TNP79M,CART,14494.59,CI-384,1040401000-Office Supplies Inventory - 00010-Inks,92,2,4,
Type writer Ribbon,PIECE,97.44,CI-327,1040401000-Office Supplies Inventory - 00010-Inks,92,2,4,
Whiteboard Marker Refill Ink; Blue,PIECE,220,OS-1000,1040401000-Office Supplies Inventory - 00010-Inks,92,2,4,
YMCKO Ribbon; 125/prints/roll single sided,ROLL,5500,CI-454,1040401000-Office Supplies Inventory - 00010-Inks,92,2,4,
brother Ink refill; Magenta 100ml,BOTTLE,233.85,CI-011,1040401000-Office Supplies Inventory - 00010-Inks,92,2,4,
computer ink EPSON magenta 100ml,BOTTLE,202.66,CI-046,1040401000-Office Supplies Inventory - 00010-Inks,92,2,4,
finger print ink (4oz; Grade A finger print paste ink),PIECE,2244,04LE,1040401000-Office Supplies Inventory - 00010-Inks,92,2,4,
finger print powder of different color,PIECE,21384,04LE,1040401000-Office Supplies Inventory - 00010-Inks,92,2,4,
toner Cartridge DocuCentre SC2022,SET,31888.1,CI-386,1040401000-Office Supplies Inventory - 00010-Inks,92,2,4,
70% Alcohol (1 L),BOTTLE,137.5,LE-006,"1040401000-Office Supplies Inventory - 00011-Disinfectants, Sanitizers, Etc.",92,2,4,
70% alcohol,GALLON,1633.5,AG-001,"1040401000-Office Supplies Inventory - 00011-Disinfectants, Sanitizers, Etc.",92,2,4,
70% alcohol,GALLON,1633.5,AG-001,"1040401000-Office Supplies Inventory - 00011-Disinfectants, Sanitizers, Etc.",92,2,4,
ALCOHOL; Ethyl;  1 Gallon,GALLON,357.09,12191601-AL-E03,"1040401000-Office Supplies Inventory - 00011-Disinfectants, Sanitizers, Etc.",92,2,4,
ALCOHOL; Ethyl; 1 gallon,GALLON,451.36,DBM-12191601-AL-E03,"1040401000-Office Supplies Inventory - 00011-Disinfectants, Sanitizers, Etc.",92,2,4,
ALCOHOL; Ethyl; 500 mL,BOTTLE,50.43,12191601-AL-E04,"1040401000-Office Supplies Inventory - 00011-Disinfectants, Sanitizers, Etc.",92,2,4,
ALCOHOL; ethyl; 68%-70%; scented; 500ml (-5ml),BOTTLE,84.7,CE-003,"1040401000-Office Supplies Inventory - 00011-Disinfectants, Sanitizers, Etc.",92,2,4,
Air freshener,CAN,87.36,DBM-47131612-AF-A01,"1040401000-Office Supplies Inventory - 00011-Disinfectants, Sanitizers, Etc.",92,2,4,
Alcohol,BOTTLE,96.86,CE-283,"1040401000-Office Supplies Inventory - 00011-Disinfectants, Sanitizers, Etc.",92,2,4,
Alcohol /galloon,GALLON,700,53MED-5,"1040401000-Office Supplies Inventory - 00011-Disinfectants, Sanitizers, Etc.",92,2,4,
Alcohol 500 mL,BOTTLE,136.41,53MED-6,"1040401000-Office Supplies Inventory - 00011-Disinfectants, Sanitizers, Etc.",92,2,4,
Alcohol 500ml,TUBE,155.89,MED-003,"1040401000-Office Supplies Inventory - 00011-Disinfectants, Sanitizers, Etc.",92,2,4,
Alcohol 70 %,GALLON,2480.18,LE-022,"1040401000-Office Supplies Inventory - 00011-Disinfectants, Sanitizers, Etc.",92,2,4,
Alcohol; 70%; 100ml,BOTTLE,110,OTS-852,"1040401000-Office Supplies Inventory - 00011-Disinfectants, Sanitizers, Etc.",92,2,4,
Anti Bacterial Hand Soap 500ml,BOTTLE,165,CE-238,"1040401000-Office Supplies Inventory - 00011-Disinfectants, Sanitizers, Etc.",92,2,4,
Antibac Spray,TUBE,248.02,CE-213,"1040401000-Office Supplies Inventory - 00011-Disinfectants, Sanitizers, Etc.",92,2,4,
Antibacterial Hand Sanitizer 500ml,BOTTLE,876.93,53MED-197,"1040401000-Office Supplies Inventory - 00011-Disinfectants, Sanitizers, Etc.",92,2,4,
DISINFECTANT SPRAY; Aerosol type; 400g,can,139.89,47131803-DS-A01,"1040401000-Office Supplies Inventory - 00011-Disinfectants, Sanitizers, Etc.",92,2,4,
DISINFECTANT SPRAY; aerosol type; 400-550 grams,CAN,181.5,CE-024,"1040401000-Office Supplies Inventory - 00011-Disinfectants, Sanitizers, Etc.",92,2,4,
Disinfectant  1Gal,GALLON,2379.17,AG-080-2,"1040401000-Office Supplies Inventory - 00011-Disinfectants, Sanitizers, Etc.",92,2,4,
Disinfectant Spray ; 510grams; big size,BOTTLE,273.79,CE-228,"1040401000-Office Supplies Inventory - 00011-Disinfectants, Sanitizers, Etc.",92,2,4,
Disinfectant Spray; aerosol type; 510 grams (Hospital Grade; Surface Dissinfectant for Viruses; Bacteria and Fungi),CAN,540.34,CE-197,"1040401000-Office Supplies Inventory - 00011-Disinfectants, Sanitizers, Etc.",92,2,4,
Disinfectant sanitizer and Deodorizer a(Ethylene diamine tetracaetic acid-edta (for foot soak and wheelbath disinfectant),UNIT,531.47,CE-108,"1040401000-Office Supplies Inventory - 00011-Disinfectants, Sanitizers, Etc.",92,2,4,
Disinfectant sanitizer and deoderizer (Ethylene diamine tetracactic acid-edta; gallon ),GALLON,643.08,MED-035,"1040401000-Office Supplies Inventory - 00011-Disinfectants, Sanitizers, Etc.",92,2,4,
Disinfectant spray,BOTTLE,880,AG-611,"1040401000-Office Supplies Inventory - 00011-Disinfectants, Sanitizers, Etc.",92,2,4,
Disinfectant spray,CAN,150.8,DBM-47131803-A01,"1040401000-Office Supplies Inventory - 00011-Disinfectants, Sanitizers, Etc.",92,2,4,
Disinfectant spray 170ml,BOTTLE,438.47,MED-036,"1040401000-Office Supplies Inventory - 00011-Disinfectants, Sanitizers, Etc.",92,2,4,
Disinfectant; Sanitizer and Deodorizer (Ethylene diamine tetracaetic acid-edta ( for foot soak and wheelbath disinfectant),GALLON,974.37,MED-037,"1040401000-Office Supplies Inventory - 00011-Disinfectants, Sanitizers, Etc.",92,2,4,
Ethyl Alcohol,LITER,362.37,AG-093-2,"1040401000-Office Supplies Inventory - 00011-Disinfectants, Sanitizers, Etc.",92,2,4,
Ethyl alcohol 500 ml,BOTTLE,136.41,MED-060,"1040401000-Office Supplies Inventory - 00011-Disinfectants, Sanitizers, Etc.",92,2,4,
HAND SANITIZER,BOTTLE,87.36,DBM-53131626-HS-S01,"1040401000-Office Supplies Inventory - 00011-Disinfectants, Sanitizers, Etc.",92,2,4,
Hand Sanitizer 100ml 70% ; 99.9 germs kill,BOTTLE,97.44,CE-048,"1040401000-Office Supplies Inventory - 00011-Disinfectants, Sanitizers, Etc.",92,2,4,
Hand Sanitizer; 30ml 70% Alcohol Handy Alcogel ,BOTTLE,93.5,CE-049,"1040401000-Office Supplies Inventory - 00011-Disinfectants, Sanitizers, Etc.",92,2,4,
Hand sanitizer; spray 300ml,BOTTLE,169.4,CE-050,"1040401000-Office Supplies Inventory - 00011-Disinfectants, Sanitizers, Etc.",92,2,4,
Isopropyl Alcohol 70%,GALLON,1161.73,AG-308,"1040401000-Office Supplies Inventory - 00011-Disinfectants, Sanitizers, Etc.",92,2,4,
Isopropyl alcohol 500ml,BOTTLE,275,TOS,"1040401000-Office Supplies Inventory - 00011-Disinfectants, Sanitizers, Etc.",92,2,4,
LIQUID HAND SANITIZER; 500mL,bottle,80.85,53131626-HS-S01,"1040401000-Office Supplies Inventory - 00011-Disinfectants, Sanitizers, Etc.",92,2,4,
alcohol lamp,PIECE,220,04LE,"1040401000-Office Supplies Inventory - 00011-Disinfectants, Sanitizers, Etc.",92,2,4,
alcohol; ethyl; 500 mL,BOTTLE,56.06,DBM-12191601-AL-E04,"1040401000-Office Supplies Inventory - 00011-Disinfectants, Sanitizers, Etc.",92,2,4,
24 column columnar book,PIECE,150,OS-835,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
24 column columnar book,PIECE,148.5,OS-1019,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
ACETATE clear cover; A4; 200mic,BOX,947.79,OS-1001,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
ACETATE clear cover; legal size; 200mic,BOX,983.22,OS-002,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
ACETATE clear cover; short size; 200mic,BOX,894.65,OS-1003,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
ACETATE; 50 meters,roll,969.88,13111203-AC-F01,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
ACETATE; for book cover,ROLL,1650,OS-004,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
AIR FRESHENER; AEROSOL 280ml; 150g,BOTTLE,220,CE-0126,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
AIR FRESHENER; Aerosol type; 150g,CAN,87.31,47131812-AF-A01,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Accession Book; 200pages,PIECE,1700,OTS,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Acetate,ROLL,1243.84,13111203-AC-F01,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Acetate Film,BOX,1000,OS-343,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Acetate Film,BOX,500,OS-381,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Acetate-Clear cover 20mic; Legal Size 100 pcs pack,PACK,935,OS-227,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Acetate-Clear cover 20mic; Short Size 100 pcs pack,PACK,825,OS-226,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
BINDING RIN/COMB; plastic 32mm,PIECE,274.33,DBM-44122037-RB-P10,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
BLINDS CURTAINDuo roller blinds•Size: 120cmx160cm• color:  gray • With installation,PIECE,3800,51OE,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
BLINDS; Korean,SET,44289.03,51OE-25,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
CARTOLINA ASSORTED COLORS 20 pieces per pack,PACK,495,OS-030,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
CARTOLINA; assorted colors; 20 pieces of assorted colors per pack,pack,83.72,14111525-CA-A01,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
CLEARBOOK; 20 transparent pockets; A4,piece,32.91,60121413-CB-P01,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
CLEARBOOK; 20 transparent pockets; legal,piece,36.36,60121413-CB-P02,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
CLEARBOOK; A4 size 8-1/4 x 11-3/4,PIECE,97.44,OS-038,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
CLEARBOOK; LEGAL 8.5 x14,PIECE,102.75,OS-039,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
"CLEARBOOK; Short (8.5x11"")""",BOOK,88.58,OS-040,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
CONTAINER BOX for office supplies,BOX,2196.15,51OE,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Cartolina Assorted Color,PIECE,22,OS,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Class Record,PIECE,110,OS-833,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Clipboards,UNIT,105,OTS-100005,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Coffee; 3 in one; 12pieces per pack,PACK,187.09,TS-025,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
"Cork Board; 24""x36""with aluminum frame",UNIT,2338.46,51OE-80,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Cork Board; 36x60' with aluminum frame,UNIT,6731.93,51OE-81,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Cover Slip SPECS: 22x22,BOX,496.05,04LE-142,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Cover slips,PIECE,146.16,04LE-143,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Crates Plastic Large Heavy Duty Durable Stackable,PIECE,708.62,04LE-144,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Crates; Outside dimension: 52.7cm L x 36cm W x 31.5cm HInside dimension: 49.3cm L x 32.5cm W x 30cm H**Crate cover also available; sold separatelyAvailable in four colors: Red; Yellow; Green and Blue,PIECE,818.46,CP-051,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Crates; heavy duty;Multi-Purpose Crate (1pc) 20in x 14in x 7in Blue / Toy organizer and Storage Box,PIECE,818.46,CP-050,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Cups & saucers; 100ml,SET,682.04,29KU-5,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Curtain,PIECE,974.37,OTS-054,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Curtain Blinds,UNIT,95664.29,51OE-84,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Curtain Blinds; Roll Up,SET,177156.1,51OE-86,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Curtain Blinds; roll up,LOT,161051,51OE-87,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Curtain Blinds; rool up,UNIT,177156.1,51OE-88,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Curtain Rod,PIECE,330,OTS-323,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Curtain set,SET,2750,51OE,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Customized Curtains in the Office,LOT,16105.1,OTS-059,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
DATING AND STAMPING MACHINE,PIECE,951.7,OS-062,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Distilled water,LITER,175.69,LE-083,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Distilled water(6Liters),BOTTLE,161.05,LE-084,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Doormat Indoor 45cm x 70cm,PIECE,275,CE-286,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Doormat; string type washable,PIECE,184.8,CE-025,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Doormat;Outdoor main Entrance Rubber Anti-Slip Door Mat Rug pine (CUSTOMIZED),PIECE,7320.5,CE-026,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Drawer lock; HEAVY DUTY,PIECE,68.22,CP-065,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Dry Seal desk type heavy duty,UNIT,5846.15,51OE-102,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
EPSON Maintenance box T04D1 l14150,UNIT,878.9,CI-508,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
EPSON-WF-C17590 ROLLER KIT;ASP;ASP,UNIT,6600,CI-401,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
EPSON-WF-C17590 ROLLER KIT;MP;ASP,UNIT,6600,CI-400,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
EVA Wrist Mouse pad Ergonomic Comfortable mouse pad with foam,UNIT,180,28CA,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
FACE MASK; 3 ply; fifty (50) pieces per box,BOX,85.25,42131713-SM-M06,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
FILE TAB DIVIDER; A4,PACK,22.88,DBM-44122018-FT-D01,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
FILE TAB DIVIDER; Legal,PACK,26,DBM-44122018-FT-D02,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
FILE TAB/INDEX DIVIDER; bristol board; A4,set,11.13,44122018-FT-D01,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
FILE TAB/INDEX DIVIDER; bristol board; legal,set,14.23,44122018-FT-D02,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Facemask 50pcs per box,BOX,80.53,CE-243,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
"Finger print kit; Specs: 1 injection molded fingerprint cardholder 20 clean towelettes; 1 porelon fingerprint pad; Polypropelyne accessory case; copolymer black molded carry case; textured with folding handle and locking latches; measure 6-1/4""Wx15-1/2""D. Weight 7lb; for replacement pre inked fingerprint pad.",UNIT,62004.64,04LE-257,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Finger print powder 2 oz,UNIT,4506.85,04LE-259,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
"Finger print rollers (3"")",UNIT,5258,04LE-260,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Fingerprint Brush (Zephyr Fiberglass Fingerprint Brush),UNIT,4356,04LE-261,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Fingerprint Ink 4 oz; Grade A Fingerprint Paste Ink,PIECE,2244,04LE-262,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Fingerprint Mounters/Card Holders,UNIT,7886.99,04LE-263,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Fingerprint Roller (4'),UNIT,5445.77,04LE-266,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Fingerprint Rollers ( Paste ink Roller; 4 inch Wide),PIECE,6072,04LE-270,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
"Fingerprint Rollers (2"")",UNIT,5144.6,04LE-267,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
"Fingerprint Rollers (3"")",UNIT,5258,04LE-269,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Fingerprint powder different colors,BOTTLE,21384,04LE-265,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Glue gun big heavy duty (SPECIFICATIONS:25 Watts Ave. (40 Watts Max)Convenient fold down standFor Crafts; Fabrics; floral; wood repairs,PIECE,605,OS-096,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Glue gun; small; heavy duty,PIECE,265.74,OS-097,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Heavy duty metal book ends,UNIT,7500,OS-869,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
INDEX TAB; self-adhesive; transparent; 5 sets per box,box,63.11,44122008-IT-T01,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Index Card 5x8 100pcs per pack *To Register to UMIS,PACK,33,OS-546,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Index card box; 5x8,PACK,98.24,OS-106,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Index card; 5x8; 100 per pack,PACK,132.86,OS-107,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Index card; 5x8; 500 pieces per pack,PACK,248.02,OS-108,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
KOREAN BLINDS (Window Blinds) (Length = 1.5 meters x Width = 3.2 meters); white; free installation,UNIT,41551.16,51OE-126,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Korean Blinds,LOT,150000,51OE,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
LOOSELEAF COVER; 50 sets per bundle,bundle,794.96,14111609-LL-C01,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Laminated Roll plain 150mm x 145 mm PET/ALUM/PE 60 microns,KILO,885.79,OS-112,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Laminated Roll plain 300mm x 16 mm PET/ALUM/PE 60 microns,KILO,974.37,OS-114,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Laminating Film A3 size 100sheet per pack,PACK,800,OS-239,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Laminating Film A4,BOX,2338.46,OS-116,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Lorell Glass Dry Erase-Board (long),UNIT,6774.68,51OE,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
MAP PIN; ROUND HEAD; 100 pieces per case,CASE,107.18,OS-138,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Mailing Stamp; (10),PAD,1610.51,OS-128,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Mailing Stamp; (12),PAD,1932.61,OS-129,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Mailing Stamp; (14),PAD,1694,OS-130,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Mailing Stamp; (17),PAD,2057,OS-131,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Mailing Stamp; (2),PAD,242,OS-132,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Mailing Stamp; (23),PAD,2783,OS-133,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Mailing Stamp; (45),PAD,5445,OS-134,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Mailing Stamp; (5),PAD,605,OS-135,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Mailing Stamp; (7),PAD,847,OS-136,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Maintenance BOX (Epson L14150),UNIT,900,28CA,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Manila Paper,PIECE,19.48,OS-137,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
Manila Paper,PIECE,19.48,OTS,1040401000-Office Supplies Inventory - 00099-Others,92,2,4,
